"","Timestamp","Value"
"643",2019-10-03 07:41:00,6600
"644",2019-10-04 10:08:00,8160
"645",2019-10-05 10:13:00,11400
"646",2019-10-06 15:05:00,7760
"647",2019-10-07 14:07:00,9590
"648",2019-10-08 06:42:00,9080
"649",2019-10-09 10:04:00,11800
"650",2019-10-10 13:06:00,30800
"651",2019-10-11 14:25:00,38700
"652",2019-10-12 07:14:00,46100
"653",2019-10-13 14:18:00,24900
"654",2019-10-14 06:37:00,21400
"655",2019-10-15 11:17:00,54800
"656",2019-10-16 11:15:00,54800
"657",2019-10-17 13:22:00,29100
"658",2019-10-18 13:07:00,32600
"659",2019-10-19 12:26:00,13100
"660",2019-10-20 09:54:00,15500
"661",2019-10-21 18:04:00,23800
"662",2019-10-22 06:37:00,28500
"663",2019-10-23 12:33:00,24000
"664",2019-10-24 14:06:00,21000
"665",2019-10-25 11:11:00,14600
"666",2019-10-26 14:11:00,8160
"667",2019-10-27 10:28:00,4260
"668",2019-10-28 14:41:00,10200
"669",2019-10-29 06:51:00,8860
"670",2019-10-30 08:06:00,26100
"671",2019-10-31 07:42:00,8420
"672",2019-11-01 11:04:00,9320
"673",2019-11-02 10:21:00,9060
"674",2019-11-03 09:25:00,7850
"675",2019-11-04 11:28:00,8570
"676",2019-11-05 12:09:00,11400
"677",2019-11-06 11:46:00,13500
"678",2019-11-07 11:24:00,12000
"679",2019-11-08 08:53:00,8840
"680",2019-11-09 11:21:00,9600
"681",2019-11-10 15:05:00,12000
"682",2019-11-11 13:11:00,6370
"683",2019-11-12 13:05:00,10700
"684",2019-11-13 09:12:00,15300
"685",2019-11-14 11:20:00,13800
"686",2019-11-15 09:22:00,7330
"687",2019-11-16 07:39:00,13700
"688",2019-11-17 14:10:00,15600
"689",2019-11-18 11:36:00,17200
"690",2019-11-19 07:38:00,27600
"691",2019-11-20 06:45:00,48800
"692",2019-11-21 07:42:00,36500
"693",2019-11-22 10:09:00,19900
"694",2019-11-23 14:11:00,11200
"695",2019-11-24 13:40:00,7540
"696",2019-11-25 09:26:00,8820
"697",2019-11-26 15:10:00,10100
"698",2019-11-27 11:30:00,9340
"699",2019-11-28 12:04:00,8450
"700",2019-11-29 06:32:00,10500
"701",2019-11-30 13:11:00,6570
"702",2019-12-01 12:24:00,6240
"703",2019-12-02 14:03:00,10500
"704",2019-12-03 06:40:00,8570
"705",2019-12-04 07:40:00,13000
"706",2019-12-05 08:33:00,10800
"707",2019-12-06 14:23:00,10700
"708",2019-12-07 11:15:00,5290
"709",2019-12-08 09:05:00,7670
"710",2019-12-09 13:16:00,8800
"711",2019-12-10 06:34:00,11400
"712",2019-12-11 07:42:00,8330
"713",2019-12-12 14:13:00,13800
"714",2019-12-13 09:20:00,7430
"715",2019-12-14 13:18:00,7380
"716",2019-12-15 14:06:00,7540
"717",2019-12-16 07:13:00,6270
"718",2019-12-17 13:32:00,12200
"719",2019-12-18 12:33:00,10800
"720",2019-12-19 09:25:00,7800
"721",2019-12-20 10:23:00,8200
"722",2019-12-21 11:23:00,17800
"723",2019-12-22 09:13:00,8570
"724",2019-12-23 08:24:00,8800
"725",2019-12-24 06:25:00,8820
"726",2019-12-25 13:17:00,7170
"727",2019-12-26 13:12:00,9880
"728",2019-12-27 09:16:00,22800
"729",2019-12-28 06:49:00,34500
"730",2019-12-29 09:53:00,14400
"731",2019-12-30 08:21:00,10500
"732",2019-12-31 10:14:00,15200
"733",2020-01-01 07:02:00,19900
